against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,defense,experience_growth,height_m,hp,percentage_male,pokedex_number,sp_attack,sp_defense,speed,weight_kg,generation,is_legendary
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,55.0,3840.0,70.0,245.0,30.0,1059860.0,0.3,40.0,50.0,396.0,30.0,30.0,60.0,2.0,4.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75.0,3840.0,70.0,340.0,50.0,1059860.0,0.6,55.0,50.0,397.0,40.0,40.0,80.0,15.5,4.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120.0,3840.0,70.0,485.0,70.0,1059860.0,1.2,85.0,50.0,398.0,50.0,60.0,100.0,24.9,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,3840.0,70.0,250.0,40.0,1000000.0,0.5,59.0,50.0,399.0,35.0,40.0,31.0,20.0,4.0,0.0
1.0,1.0,1.0,2.0,1.0,2.0,0.5,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,85.0,3840.0,70.0,410.0,60.0,1000000.0,1.0,79.0,50.0,400.0,55.0,60.0,71.0,31.5,4.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,25.0,3840.0,70.0,194.0,41.0,1059860.0,0.3,37.0,50.0,401.0,25.0,41.0,25.0,2.2,4.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,85.0,3840.0,70.0,384.0,51.0,1059860.0,1.0,77.0,50.0,402.0,55.0,51.0,65.0,25.5,4.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,65.0,5120.0,70.0,263.0,34.0,1059860.0,0.5,45.0,50.0,403.0,40.0,34.0,45.0,9.5,4.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,85.0,5120.0,100.0,363.0,49.0,1059860.0,0.9,60.0,50.0,404.0,60.0,49.0,60.0,30.5,4.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,120.0,5120.0,70.0,523.0,79.0,1059860.0,1.4,80.0,50.0,405.0,95.0,79.0,70.0,42.0,4.0,0.0
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,30.0,5120.0,70.0,280.0,35.0,1059860.0,0.2,40.0,50.0,406.0,50.0,70.0,55.0,1.2,4.0,0.0
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,70.0,5120.0,70.0,515.0,65.0,1059860.0,0.9,60.0,50.0,407.0,125.0,105.0,90.0,14.5,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,125.0,7680.0,70.0,350.0,40.0,600000.0,0.9,67.0,88.1,408.0,30.0,30.0,58.0,31.5,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,165.0,7680.0,70.0,495.0,60.0,600000.0,1.6,97.0,88.1,409.0,65.0,50.0,58.0,102.5,4.0,0.0
0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,42.0,7680.0,70.0,350.0,118.0,600000.0,0.5,30.0,88.1,410.0,42.0,88.0,30.0,57.0,4.0,0.0
0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,52.0,7680.0,70.0,495.0,168.0,600000.0,1.3,60.0,88.1,411.0,47.0,138.0,30.0,149.5,4.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,29.0,3840.0,70.0,224.0,45.0,1000000.0,0.2,40.0,50.0,412.0,29.0,45.0,36.0,3.4,4.0,0.0
2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,69.0,3840.0,70.0,424.0,95.0,1000000.0,0.5,60.0,0.0,413.0,69.0,95.0,36.0,6.5,4.0,0.0
0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,94.0,3840.0,70.0,424.0,50.0,1000000.0,0.9,70.0,100.0,414.0,94.0,50.0,66.0,23.3,4.0,0.0
0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,30.0,3840.0,70.0,244.0,42.0,1059860.0,0.3,30.0,88.1,415.0,30.0,42.0,70.0,5.5,4.0,0.0
0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,80.0,3840.0,70.0,474.0,102.0,1059860.0,1.2,70.0,0.0,416.0,80.0,102.0,40.0,38.5,4.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,45.0,2560.0,100.0,405.0,70.0,1000000.0,0.4,60.0,50.0,417.0,45.0,90.0,95.0,3.9,4.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,65.0,5120.0,70.0,330.0,35.0,1000000.0,0.7,55.0,50.0,418.0,60.0,30.0,85.0,29.5,4.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,105.0,5120.0,70.0,495.0,55.0,1000000.0,1.1,85.0,50.0,419.0,85.0,50.0,115.0,33.5,4.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,35.0,5120.0,70.0,275.0,45.0,1000000.0,0.4,45.0,50.0,420.0,62.0,53.0,35.0,3.3,4.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60.0,5120.0,70.0,450.0,70.0,1000000.0,0.5,70.0,50.0,421.0,87.0,78.0,85.0,9.3,4.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,48.0,5120.0,70.0,325.0,48.0,1000000.0,0.3,76.0,50.0,422.0,57.0,62.0,34.0,6.3,4.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,83.0,5120.0,70.0,475.0,68.0,1000000.0,0.9,111.0,50.0,423.0,92.0,82.0,39.0,29.9,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,5120.0,100.0,482.0,66.0,800000.0,1.2,75.0,50.0,424.0,60.0,66.0,115.0,20.3,4.0,0.0
0.25,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.5,0.0,2.0,0.0,0.5,1.0,2.0,1.0,1.0,50.0,7680.0,70.0,348.0,34.0,1640000.0,0.4,90.0,50.0,425.0,60.0,44.0,70.0,1.2,4.0,0.0
0.25,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.5,0.0,2.0,0.0,0.5,1.0,2.0,1.0,1.0,80.0,7680.0,70.0,498.0,44.0,1640000.0,1.2,150.0,50.0,426.0,90.0,54.0,80.0,15.0,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.0,5120.0,0.0,350.0,44.0,1000000.0,0.4,55.0,50.0,427.0,44.0,56.0,85.0,5.5,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,136.0,5120.0,140.0,580.0,94.0,1000000.0,1.2,65.0,50.0,428.0,54.0,96.0,135.0,33.3,4.0,0.0
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,60.0,6400.0,35.0,495.0,60.0,800000.0,0.9,60.0,50.0,429.0,105.0,105.0,105.0,4.4,4.0,0.0
1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,125.0,5120.0,35.0,505.0,52.0,1059860.0,0.9,100.0,50.0,430.0,105.0,52.0,71.0,27.3,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,5120.0,70.0,310.0,42.0,800000.0,0.5,49.0,24.6,431.0,42.0,37.0,85.0,3.9,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82.0,5120.0,70.0,452.0,64.0,800000.0,1.0,71.0,24.6,432.0,64.0,59.0,112.0,43.8,4.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,30.0,6400.0,70.0,285.0,50.0,800000.0,0.2,45.0,50.0,433.0,65.0,50.0,45.0,0.6,4.0,0.0
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,63.0,5120.0,70.0,329.0,47.0,1000000.0,0.4,63.0,50.0,434.0,41.0,41.0,74.0,19.2,4.0,0.0
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,93.0,5120.0,70.0,479.0,67.0,1000000.0,1.0,103.0,50.0,435.0,71.0,61.0,84.0,38.0,4.0,0.0
1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,24.0,5120.0,70.0,300.0,86.0,1000000.0,0.5,57.0,50.0,436.0,24.0,86.0,23.0,60.5,4.0,0.0
1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,89.0,5120.0,70.0,500.0,116.0,1000000.0,1.3,67.0,50.0,437.0,79.0,116.0,33.0,187.0,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,80.0,5120.0,70.0,290.0,95.0,1000000.0,0.5,50.0,50.0,438.0,10.0,45.0,10.0,15.0,4.0,0.0
1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,25.0,6400.0,70.0,310.0,45.0,1000000.0,0.6,20.0,50.0,439.0,70.0,90.0,60.0,13.0,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,10240.0,140.0,220.0,5.0,800000.0,0.6,100.0,0.0,440.0,15.0,65.0,30.0,24.4,4.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,65.0,5120.0,35.0,411.0,45.0,1059860.0,0.5,76.0,50.0,441.0,92.0,42.0,91.0,1.9,4.0,0.0
1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,92.0,7680.0,70.0,485.0,108.0,1000000.0,1.0,50.0,50.0,442.0,92.0,108.0,35.0,108.0,4.0,0.0
1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,70.0,10240.0,70.0,300.0,45.0,1250000.0,0.7,58.0,50.0,443.0,40.0,45.0,42.0,20.5,4.0,0.0
1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,90.0,10240.0,70.0,410.0,65.0,1250000.0,1.4,68.0,50.0,444.0,50.0,55.0,82.0,56.0,4.0,0.0
1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,170.0,10240.0,70.0,700.0,115.0,1250000.0,1.9,108.0,50.0,445.0,120.0,95.0,92.0,95.0,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,10240.0,70.0,390.0,40.0,1250000.0,0.6,135.0,88.1,446.0,40.0,85.0,5.0,105.0,4.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,70.0,6400.0,70.0,285.0,40.0,1059860.0,0.7,40.0,88.1,447.0,35.0,40.0,60.0,20.2,4.0,0.0
0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,145.0,6400.0,70.0,625.0,88.0,1059860.0,1.2,70.0,88.1,448.0,140.0,70.0,112.0,54.0,4.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,72.0,7680.0,70.0,330.0,78.0,1250000.0,0.8,68.0,50.0,449.0,38.0,42.0,32.0,49.5,4.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,112.0,7680.0,70.0,525.0,118.0,1250000.0,2.0,108.0,50.0,450.0,68.0,72.0,47.0,300.0,4.0,0.0
0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,50.0,5120.0,70.0,330.0,90.0,1250000.0,0.8,40.0,50.0,451.0,30.0,55.0,65.0,12.0,4.0,0.0
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,90.0,5120.0,70.0,500.0,110.0,1250000.0,1.3,70.0,50.0,452.0,60.0,75.0,95.0,61.5,4.0,0.0
0.25,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,61.0,2560.0,100.0,300.0,40.0,1000000.0,0.7,48.0,50.0,453.0,61.0,40.0,50.0,23.0,4.0,0.0
0.25,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,106.0,5120.0,70.0,490.0,65.0,1000000.0,1.3,83.0,50.0,454.0,86.0,65.0,85.0,44.4,4.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100.0,6400.0,70.0,454.0,72.0,1250000.0,1.4,74.0,50.0,455.0,90.0,72.0,46.0,27.0,4.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,49.0,5120.0,70.0,330.0,56.0,600000.0,0.4,49.0,50.0,456.0,49.0,61.0,66.0,7.0,4.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69.0,5120.0,70.0,460.0,76.0,600000.0,1.2,69.0,50.0,457.0,69.0,86.0,91.0,24.0,4.0,0.0
0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,20.0,6400.0,70.0,345.0,50.0,1250000.0,1.0,45.0,50.0,458.0,60.0,120.0,50.0,65.0,4.0,0.0
2.0,1.0,1.0,0.5,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,62.0,5120.0,70.0,334.0,50.0,1250000.0,1.0,60.0,50.0,459.0,62.0,60.0,40.0,50.5,4.0,0.0
2.0,1.0,1.0,0.5,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,132.0,5120.0,70.0,594.0,105.0,1250000.0,2.2,90.0,50.0,460.0,132.0,105.0,30.0,135.5,4.0,0.0
2.0,0.5,1.0,1.0,2.0,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,2.0,2.0,1.0,120.0,5120.0,35.0,510.0,65.0,1059860.0,1.1,70.0,50.0,461.0,45.0,85.0,125.0,34.0,4.0,0.0
0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,70.0,5120.0,70.0,535.0,115.0,1000000.0,1.2,70.0,50.0,462.0,130.0,90.0,60.0,180.0,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,5120.0,70.0,515.0,95.0,1000000.0,1.7,110.0,50.0,463.0,80.0,95.0,50.0,140.0,4.0,0.0
1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,140.0,5120.0,70.0,535.0,130.0,1250000.0,2.4,115.0,50.0,464.0,55.0,55.0,40.0,282.8,4.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100.0,5120.0,70.0,535.0,125.0,1000000.0,2.0,100.0,50.0,465.0,110.0,50.0,50.0,128.6,4.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,123.0,6400.0,70.0,540.0,67.0,1000000.0,1.8,75.0,75.4,466.0,95.0,85.0,95.0,138.6,4.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,95.0,6400.0,70.0,540.0,67.0,1000000.0,1.6,75.0,75.4,467.0,125.0,95.0,83.0,68.0,4.0,0.0
0.25,0.5,0.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,50.0,2560.0,70.0,545.0,95.0,800000.0,1.5,85.0,88.1,468.0,120.0,115.0,80.0,38.0,4.0,0.0
0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,76.0,5120.0,70.0,515.0,86.0,1000000.0,1.9,86.0,50.0,469.0,116.0,56.0,95.0,51.5,4.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,110.0,8960.0,35.0,525.0,130.0,1000000.0,1.0,65.0,88.1,470.0,60.0,65.0,95.0,25.5,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,60.0,8960.0,35.0,525.0,110.0,1000000.0,0.8,65.0,88.1,471.0,130.0,95.0,65.0,25.9,4.0,0.0
0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,95.0,5120.0,70.0,510.0,125.0,1059860.0,2.0,75.0,50.0,472.0,45.0,75.0,95.0,42.5,4.0,0.0
1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,130.0,5120.0,70.0,530.0,80.0,1250000.0,2.5,110.0,50.0,473.0,70.0,60.0,80.0,291.0,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,5120.0,70.0,535.0,70.0,1000000.0,0.9,85.0,50.0,474.0,135.0,75.0,90.0,34.0,4.0,0.0
1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,165.0,5120.0,35.0,618.0,95.0,1250000.0,1.6,68.0,100.0,475.0,65.0,115.0,110.0,52.0,4.0,0.0
0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,55.0,5120.0,70.0,525.0,145.0,1000000.0,1.4,60.0,50.0,476.0,75.0,150.0,40.0,340.0,4.0,0.0
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,100.0,6400.0,35.0,525.0,135.0,800000.0,2.2,45.0,50.0,477.0,65.0,135.0,45.0,106.6,4.0,0.0
0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,2.0,1.0,80.0,5120.0,70.0,480.0,70.0,1000000.0,1.3,70.0,0.0,478.0,80.0,70.0,110.0,26.6,4.0,0.0
0.5,2.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,65.0,5120.0,70.0,520.0,107.0,1000000.0,0.3,50.0,50.0,479.0,105.0,107.0,86.0,0.3,4.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,75.0,20480.0,140.0,580.0,130.0,1250000.0,0.3,75.0,50.0,480.0,75.0,130.0,95.0,0.3,4.0,1.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,105.0,20480.0,140.0,580.0,105.0,1250000.0,0.3,80.0,50.0,481.0,105.0,105.0,80.0,0.3,4.0,1.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,125.0,20480.0,140.0,580.0,70.0,1250000.0,0.3,75.0,50.0,482.0,125.0,70.0,115.0,0.3,4.0,1.0
0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,2.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,120.0,30720.0,0.0,680.0,120.0,1250000.0,5.4,100.0,50.0,483.0,150.0,100.0,90.0,683.0,4.0,1.0
1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,120.0,30720.0,0.0,680.0,100.0,1250000.0,4.2,90.0,50.0,484.0,150.0,120.0,100.0,336.0,4.0,1.0
0.25,1.0,0.5,1.0,0.25,2.0,1.0,0.5,1.0,0.25,4.0,0.25,0.5,0.0,0.5,1.0,0.25,2.0,90.0,2560.0,100.0,600.0,106.0,1250000.0,1.7,91.0,50.0,485.0,130.0,106.0,77.0,430.0,4.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160.0,30720.0,0.0,670.0,110.0,1250000.0,3.7,110.0,50.0,486.0,80.0,110.0,100.0,420.0,4.0,1.0
0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,120.0,30720.0,0.0,680.0,100.0,1250000.0,4.5,150.0,50.0,487.0,120.0,100.0,90.0,750.0,4.0,1.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,70.0,30720.0,100.0,600.0,120.0,1250000.0,1.5,120.0,0.0,488.0,75.0,130.0,85.0,85.6,4.0,1.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,80.0,10240.0,70.0,480.0,80.0,1250000.0,0.4,80.0,50.0,489.0,80.0,80.0,80.0,3.1,4.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,100.0,2560.0,70.0,600.0,100.0,1250000.0,0.3,100.0,50.0,490.0,100.0,100.0,100.0,1.4,4.0,1.0
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,90.0,30720.0,0.0,600.0,90.0,1250000.0,1.5,70.0,50.0,491.0,135.0,90.0,125.0,50.5,4.0,1.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,103.0,30720.0,100.0,600.0,75.0,1059860.0,0.2,100.0,50.0,492.0,120.0,75.0,127.0,2.1,4.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120.0,30720.0,0.0,720.0,120.0,1250000.0,3.2,120.0,50.0,493.0,120.0,120.0,120.0,320.0,4.0,1.0
1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,100.0,30720.0,100.0,600.0,100.0,1250000.0,0.4,100.0,50.0,494.0,100.0,100.0,100.0,4.0,5.0,1.0
